model_id,field_offset,field_width,field_class,rows_tested,repeat_stability,whisper_group_signal,message_length_signal,local_control_signal,negative_control_stability,score,confidence,reason
fm03157,8,4,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.491,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03157,9,2,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.491,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03157,9,4,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.491,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03157,10,2,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.491,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03157,10,4,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.491,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03157,11,2,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.491,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03157,11,4,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.491,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03157,12,2,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.491,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03157,12,4,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.491,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03157,13,2,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.491,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03157,14,2,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.491,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03506,0,2,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.491,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03506,0,4,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.491,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03506,1,2,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.491,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03506,1,4,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.491,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03506,2,2,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.491,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03506,2,4,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.491,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03506,3,2,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.491,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03506,3,4,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.491,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03506,4,2,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.491,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03506,4,4,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.491,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03506,5,2,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.491,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03506,5,4,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.491,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03506,6,2,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.491,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03506,6,4,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.491,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03506,7,2,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.491,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03506,7,4,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.491,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03506,8,2,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.491,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03506,8,4,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.491,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03506,9,2,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.491,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03506,9,4,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.491,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03506,10,2,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.491,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03506,10,4,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.491,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03506,12,2,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.491,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03506,12,4,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.491,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03506,13,2,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.491,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03506,14,2,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.491,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03507,0,2,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.491,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03507,0,4,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.491,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03507,1,2,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.491,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03507,1,4,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.491,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03507,2,2,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.491,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03507,2,4,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.491,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03507,3,2,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.491,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03507,3,4,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.491,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03507,4,2,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.491,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03507,4,4,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.491,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03507,5,2,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.491,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03507,5,4,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.491,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03507,6,2,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.491,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03507,6,4,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.491,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03507,7,2,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.491,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03507,7,4,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.491,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03507,8,2,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.491,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03507,8,4,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.491,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03507,9,2,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.491,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03507,9,4,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.491,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03507,10,2,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.491,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03507,10,4,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.491,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03507,12,2,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.491,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03507,12,4,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.491,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03507,13,2,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.491,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03507,14,2,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.491,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03510,0,2,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.491,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03510,0,4,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.491,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03510,1,2,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.491,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03510,1,4,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.491,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03510,2,2,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.491,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03510,2,4,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.491,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03510,3,2,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.491,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03510,3,4,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.491,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03510,4,2,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.491,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03510,4,4,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.491,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
